,cement,slag,ash,water,plasticizer,coarse_aggregate,fine_aggregate,age,CCS
344,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,17.57474324
345,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,14.0,33.72916592
346,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748
347,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56.0,46.6430514
348,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100.0,50.07664188
349,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.36790044
350,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688
351,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28.0,45.93978588
352,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.4349096
353,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100.0,59.30183076
354,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726016
355,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.7117392
356,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28.0,63.14221208
357,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401392
358,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100.0,66.9481196
359,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3.0,27.42046052
360,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734
361,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,28.0,55.50971276
362,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.99078716
363,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.52831864
364,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788
365,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124
366,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796
367,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,53.95839176
368,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864
369,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841
370,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.04840328
371,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.21973308
372,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56.0,37.2661778
373,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.2293658
374,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.27852836
375,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14.0,25.62092816
376,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,31.97100212
377,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56.0,36.3009114
378,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,43.0577762
379,500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.568648
380,475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226508
381,315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75116932
382,505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.0178466
383,451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80021204
384,516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.36856
385,520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.28088668
386,528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.83350668
387,520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224
388,385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.55108132
389,500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.13335876
390,450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.37597436
391,397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,55.64760796
392,333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932
393,334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.32641204
394,405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936
395,200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.24927068
396,516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.36856
397,145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.15794004
398,160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,39.39665864
399,234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132
400,250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512268
401,475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272288
402,285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996
403,356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28.0,58.99846132
404,275.0,180.0,120.0,162.0,10.35,830.0,765.0,28.0,76.23536132
405,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404
406,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.39625888
407,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3.0,19.41564416
408,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856
409,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492
410,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.29101888
411,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
412,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,15.52010476
413,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3.0,15.81657944
414,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632
415,250.0,0.0,95.69,191.84,5.33,948.9,857.2,3.0,8.48744956
416,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.60973664
417,194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616
418,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3.0,11.98309288
419,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14.0,16.87837248
420,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14.0,33.08795324
421,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14.0,34.23937816
422,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14.0,31.81242264
423,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14.0,29.7508894
424,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14.0,33.00521612
425,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472
426,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14.0,29.55094136
427,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.41564416
428,250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.65566176
429,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,29.59230992
430,194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472
431,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.72564856
432,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28.0,26.200088
433,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28.0,46.38794528
434,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,39.1622368
435,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28.0,41.20308576
436,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28.0,33.68779736
437,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28.0,38.20386516
438,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,28.0,41.40992856
439,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.81086384
440,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504
441,250.0,0.0,95.69,191.84,5.33,948.9,857.2,28.0,27.22051248
442,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,28.0,44.63667624
443,194.68,0.0,100.52,170.17,7.48,998.0,901.8,28.0,37.2661778
444,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176
445,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,36.56291228
446,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72396992
447,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.58737372
448,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56.0,51.72448952
449,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852752
450,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324
451,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.46196904
452,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.9872698
453,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896
454,250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487
455,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.25564584
456,194.68,0.0,100.52,170.17,7.48,998.0,901.8,56.0,43.38872468
457,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,56.0,39.2656582
458,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538
459,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100.0,55.0201848
460,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,49.99390476
461,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232
462,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100.0,37.6798634
463,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,56.06129356
464,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100.0,56.8128224
465,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100.0,50.93848688
466,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369168
467,250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,41.1617172
468,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100.0,52.95865156
469,194.68,0.0,100.52,170.17,7.48,998.0,901.8,100.0,44.27814872
470,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.14818748
471,446.0,24.0,79.0,162.0,11.61,967.0,712.0,28.0,57.02655996
472,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868
473,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,51.021224
474,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668
475,446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.36322404
476,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404
477,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.34565736
478,446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468
479,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.01770664
480,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,39.300132
481,446.0,24.0,79.0,162.0,11.61,967.0,712.0,56.0,61.06688932
482,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,56.14403068
483,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,55.25460664
484,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.76507868
485,387.0,20.0,94.0,157.0,14.32,938.0,845.0,28.0,50.23522136
486,387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68441996
487,387.0,20.0,94.0,157.0,11.61,938.0,845.0,28.0,46.68441996
488,387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708
489,387.0,20.0,94.0,157.0,13.93,938.0,845.0,3.0,25.510612
490,387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,34.77027468
491,387.0,20.0,94.0,157.0,14.32,938.0,845.0,7.0,36.83870268
492,387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,45.89841732
493,387.0,20.0,94.0,157.0,11.61,938.0,845.0,7.0,41.66503468
494,387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396
495,387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532
496,387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,61.45989064
497,355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736
498,355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468
499,491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132
500,491.0,26.0,123.0,201.0,3.93,822.0,699.0,28.0,57.915984
501,491.0,26.0,123.0,210.0,3.93,882.0,699.0,3.0,25.60910857
502,491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.48883428
503,491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,59.59042572
504,491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,29.54897143
505,491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,37.92118
506,491.0,26.0,123.0,201.0,3.93,822.0,699.0,56.0,61.85584685
507,424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.05284
508,424.0,22.0,132.0,178.0,8.48,882.0,750.0,3.0,32.01138572
509,424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,72.09850532
510,424.0,22.0,132.0,178.0,8.48,822.0,750.0,7.0,39.00464228
511,424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,65.69721315
512,424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.10988228
513,424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,40.28509772
514,424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.36491146
515,202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536
516,202.0,11.0,141.0,206.0,1.72,942.0,801.0,3.0,9.849657146
517,202.0,11.0,141.0,206.0,1.72,942.0,801.0,7.0,15.06997543
518,202.0,11.0,141.0,206.0,1.72,942.0,801.0,56.0,23.24519085
519,284.0,15.0,141.0,179.0,5.46,842.0,801.0,28.0,43.73346268
520,284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,13.39553372
521,284.0,15.0,141.0,179.0,5.46,842.0,801.0,7.0,24.13166
522,284.0,15.0,141.0,179.0,5.46,842.0,801.0,56.0,44.52045028
523,359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928
524,359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,59.49488404
525,359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,25.11662572
526,359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.63917715
527,359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,35.75425543
528,359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656
529,359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,68.75060685
530,359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,66.78067543
531,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,23.84897484
532,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.06821824
533,289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.6549023
534,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.1991487
535,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.8466167
536,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.60488039
537,480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.94237391
538,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7.0,34.56963716
539,480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,54.31554033
540,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,24.4046925
541,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.61594192
542,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.8591471
543,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.22217118
544,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7.0,14.5968964
545,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.74616296
546,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.96686526
547,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.4049523
548,289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.57335432
549,333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.68020315
550,393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.74244581
551,255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924
552,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.617500724
553,239.6,359.4,0.0,185.7,0.0,941.6,664.3,7.0,25.42235907
554,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.69109481
555,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.93549909
556,193.5,290.2,0.0,185.7,0.0,998.2,704.3,28.0,32.6266938
557,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.23621052
558,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.76520849
559,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.4352693
560,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.74503384
561,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.08243743
562,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.0654703
563,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.81984697
564,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.0662497
565,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.8437288
566,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.05167081
567,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.95758227
568,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,25.44786968
569,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.48932817
570,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.21689522
571,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.6993386
572,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.08901238
573,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788
574,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014688
575,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.57612219
576,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.17932377
577,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902
578,193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.20035777
579,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.62998127
580,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.8591471
581,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682
582,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.72641799
583,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.81362174
584,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.91706309
585,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373
586,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884
587,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566
588,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172
589,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.89998609
590,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.33593472
591,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.76520849
592,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.43785732
593,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.48391226
594,316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.43778734
595,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.59680647
596,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.73031499
597,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014
598,339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968
599,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516
600,339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04124872
601,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.03994972
602,339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076
603,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.44570136
604,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334116
605,236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.46728488
606,236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312
607,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.41590396
608,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.94602108
609,236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.10408096
610,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313688
611,277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984
612,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616
613,277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448
614,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708
615,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952964
616,277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688
617,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926
618,254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208
619,254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.62730332
620,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632
621,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48758952
622,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668
623,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844
624,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53077668
625,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.922479
626,236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724
627,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212
628,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376
629,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112
630,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.3403214
631,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944
632,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584
633,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056
634,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.49708228
635,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284
636,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544
637,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928
638,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992
639,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888
640,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072
641,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172
642,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87043852
643,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916
644,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624
645,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.53906036
646,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.7144971
647,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.37700359
648,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.89223198
649,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236
650,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.19206412
651,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.903553312
652,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596
653,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.46096973
654,122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,24.29092896
655,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.94772981
656,200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518
657,108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.59395864
658,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.89396066
659,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.23171397
660,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.0236621
661,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507
662,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.66435518
663,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.8748252
664,250.2,166.8,0.0,203.5,0.0,977.6,694.1,7.0,19.35014394
665,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.39221195
666,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.78840085
667,192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.32150576
668,153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536
669,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.10960674
670,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.37700359
671,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.41607384
672,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892
673,212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0305768
674,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,13.5654403
675,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506
676,166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.74832132
677,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.675936308
678,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.80439876
679,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.00383717
680,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.27551066
681,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.28196577
682,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.04616498
683,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,36.58842289
684,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.73233356
685,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.66403537
686,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.14391066
687,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.78206575
688,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832
